rowId,city_name,town_name,latitude,longitude,households,population,e_stat_code
532,瀬戸内市,牛窓町鹿忍,34.622633,134.125901,67,165,33212088009
533,瀬戸内市,牛窓町鹿忍,34.628445,134.120509,37,82,33212088010
534,瀬戸内市,牛窓町鹿忍,34.602627,134.124609,93,221,33212088011
535,瀬戸内市,牛窓町鹿忍,34.590191,134.115507,22,68,33212088012
536,瀬戸内市,牛窓町長浜,34.645063,134.138178,56,127,33212089002
537,瀬戸内市,牛窓町長浜,34.643421,134.134409,32,82,33212089003
538,瀬戸内市,牛窓町長浜,34.641369,134.136978,50,123,33212089004
539,瀬戸内市,牛窓町長浜,34.640512,134.132044,76,193,33212089005
540,瀬戸内市,牛窓町長浜,34.636800,134.128269,31,87,33212089006
541,瀬戸内市,牛窓町長浜,34.632826,134.132102,69,147,33212089007
542,瀬戸内市,牛窓町長浜,34.628489,134.135432,56,137,33212089008
543,瀬戸内市,牛窓町長浜,34.629869,134.139137,20,41,33212089009
544,瀬戸内市,牛窓町長浜,34.635678,134.141334,0,0,33212089010
545,瀬戸内市,牛窓町長浜,34.650298,134.133527,25,59,33212089011
546,瀬戸内市,牛窓町長浜,34.629274,134.131913,60,163,33212089012
547,瀬戸内市,牛窓町長浜,34.637500,134.133883,4,138,33212089013
548,瀬戸内市,邑久町大窪大窪,34.661244,134.083564,62,150,33212042042
549,瀬戸内市,邑久町大富大富川田，北堀，橋本，,34.663114,134.067059,78,200,33212024024
550,瀬戸内市,邑久町大富下田中，上沖田,34.662783,134.074145,101,255,33212024026
551,瀬戸内市,邑久町尾張駅前,34.666163,134.090409,103,311,33212001001
552,瀬戸内市,邑久町尾張中村西の北，中村東の一部,34.664695,134.094207,151,410,33212001002
553,瀬戸内市,邑久町尾張保止，中村東の一部南,34.661087,134.100221,130,348,33212001004
554,瀬戸内市,邑久町尾張船輪,34.660469,134.095279,84,263,33212001005
555,瀬戸内市,邑久町尾張田中，中村東の一部,34.662164,134.094593,38,92,33212001006
556,瀬戸内市,邑久町尾張千町,34.659838,134.107466,23,68,33212001007
557,瀬戸内市,邑久町上笠加片山,34.685475,134.094488,12,30,33212062063
558,瀬戸内市,邑久町上山田石堂，出,34.636207,134.110695,29,89,33212052052
559,瀬戸内市,邑久町北島仁生田,34.651339,134.076369,93,254,33212032032
560,瀬戸内市,邑久町北島西谷西，西谷東,34.650709,134.063605,45,115,33212032033
561,瀬戸内市,邑久町北島上寺東,34.654707,134.065866,93,246,33212032039
562,瀬戸内市,邑久町下笠加下笠加下，南，東,34.677920,134.093073,85,186,33212064065
563,瀬戸内市,邑久町下山田内沼，第二夢二苑，北浦,34.652667,134.111240,49,142,33212056057
564,瀬戸内市,邑久町下山田大向，後坂,34.645105,134.115126,23,60,33212056060
565,瀬戸内市,邑久町庄田渡内，高助,34.665482,134.158859,18,39,33212077078
566,瀬戸内市,邑久町尻海敷井,34.657556,134.180354,45,87,33212069069
567,瀬戸内市,邑久町尻海錦海，大東,34.649238,134.168894,29,59,33212069070
568,瀬戸内市,邑久町尻海中東，大東,34.644889,134.164459,33,61,33212069071
569,瀬戸内市,邑久町尻海中東,34.650898,134.162934,38,74,33212069072
570,瀬戸内市,邑久町尻海市場,34.657503,134.159118,37,88,33212069073
571,瀬戸内市,邑久町尻海西部,34.651853,134.155467,24,52,33212069074
572,瀬戸内市,邑久町尻海西部西,34.644987,134.153470,23,59,33212069075
573,瀬戸内市,邑久町尻海敷井,34.655788,134.182552,1,48,33212069079
574,瀬戸内市,邑久町豊原大橋，大賀島,34.640956,134.087330,30,76,33212038038
575,瀬戸内市,邑久町豊原福原，円張西，下川,34.645874,134.093785,53,137,33212038039
576,瀬戸内市,邑久町豊原北川，奥庄，円張東，中谷,34.647539,134.100438,31,74,33212038040
577,瀬戸内市,邑久町豊原潤徳下,34.656068,134.087294,60,182,33212038042
578,瀬戸内市,邑久町豊原中井，中電,34.663343,134.088888,98,268,33212038043
579,瀬戸内市,邑久町豊安豊安上,34.662437,134.091474,24,61,33212013013
580,瀬戸内市,邑久町福谷鍜治谷,34.679564,134.184462,44,118,33212081081
581,瀬戸内市,邑久町福谷中倉,34.678385,134.190191,26,54,33212081082
582,瀬戸内市,邑久町福谷間口，前泊,34.669753,134.203601,24,54,33212081084
583,瀬戸内市,邑久町福谷知尾,34.664895,134.187630,28,71,33212081085
584,瀬戸内市,邑久町福中山浦西,34.674716,134.075702,22,38,33212021022
585,瀬戸内市,邑久町福中山浦東,34.673153,134.078729,32,88,33212021023
586,瀬戸内市,邑久町福元福元西,34.676144,134.081014,39,96,33212018018
587,瀬戸内市,邑久町福元福元東,34.674171,134.086214,93,264,33212018019
588,瀬戸内市,邑久町福元,34.669506,134.086961,76,177,33212018024
589,瀬戸内市,邑久町福元,34.670610,134.087809,70,173,33212018025
590,瀬戸内市,邑久町福元,34.669798,134.085457,65,181,33212018026
591,瀬戸内市,邑久町福元,34.671639,134.086813,71,173,33212018027
592,瀬戸内市,邑久町福山台，宮畑，渡場,34.668000,134.063647,45,113,33212028028
593,瀬戸内市,邑久町本庄横尾西庄，尾ノ村,34.647601,134.120127,33,81,33212045045
594,瀬戸内市,邑久町本庄藤峠，東谷,34.654087,134.123333,52,155,33212045046
595,瀬戸内市,邑久町本庄石仏，大土井,34.660383,134.131900,40,96,33212045049
596,瀬戸内市,邑久町本庄土佐南，土佐北，水落,34.665238,134.122698,43,124,33212045050
597,瀬戸内市,邑久町豆田豆田北，南,34.688072,134.084054,42,128,33212015016
598,瀬戸内市,邑久町豆田四軒家,34.681779,134.084260,40,78,33212015017
599,瀬戸内市,邑久町向山谷，端,34.655620,134.074716,78,210,33212030030
600,瀬戸内市,邑久町山田庄福吉,34.666298,134.099409,72,183,33212010010
601,瀬戸内市,邑久町山田庄中庄西,34.674503,134.095764,99,222,33212010011
602,瀬戸内市,邑久町山田庄中庄西,34.670561,134.097253,81,232,33212010012
603,瀬戸内市,邑久町山田庄中庄西,34.670397,134.094024,63,89,33212010014
604,瀬戸内市,邑久町山田庄小物屋,34.674775,134.092208,149,392,33212010015
605,瀬戸内市,邑久町山田庄,34.672343,134.092157,21,49,33212010016
606,瀬戸内市,邑久町山田庄中庄東,34.672945,134.101586,48,117,33212010017
607,瀬戸内市,邑久町山田庄,34.676735,134.090633,55,152,33212010018
608,瀬戸内市,邑久町山田庄,34.676313,134.089035,73,198,33212010019
609,瀬戸内市,邑久町山田庄,34.675106,134.090618,59,142,33212010020
610,瀬戸内市,邑久町山田庄,34.671810,134.089536,105,242,33212010021
611,瀬戸内市,邑久町山田庄,34.671662,134.090772,48,103,33212010022
612,瀬戸内市,邑久町山田庄福吉,34.668498,134.094080,175,453,33212010023
613,瀬戸内市,邑久町山田庄,34.670968,134.091727,46,105,33212010024
614,瀬戸内市,邑久町山田庄,34.669783,134.090056,82,198,33212010025
615,瀬戸内市,邑久町山田庄,34.668871,134.089690,68,169,33212010026
616,瀬戸内市,邑久町山手真徳西，真徳東，亀ケ原,34.669514,134.114196,63,158,33212008009
617,瀬戸内市,長船町飯井島新田,34.693958,134.143547,54,139,33212099001
618,瀬戸内市,長船町飯井東谷,34.694572,134.152197,62,162,33212099003
619,瀬戸内市,長船町飯井,34.690298,134.156255,31,77,33212099004
620,瀬戸内市,長船町飯井,34.689990,134.147433,1,2,33212099006
621,瀬戸内市,長船町飯井,34.700215,134.150767,0,0,33212099007
622,瀬戸内市,長船町磯上,34.711085,134.126351,45,107,33212097001
623,瀬戸内市,長船町磯上,34.714312,134.136303,56,163,33212097002
624,瀬戸内市,長船町磯上,34.708632,134.134866,63,163,33212097003
625,瀬戸内市,長船町磯上,34.713257,134.147474,0,0,33212097006
626,瀬戸内市,長船町牛文,34.691763,134.134997,41,107,33212098004
627,瀬戸内市,長船町牛文,34.687945,134.128959,0,0,33212098005
628,瀬戸内市,長船町長船,34.725569,134.108965,47,122,33212091001
629,瀬戸内市,長船町長船,34.721992,134.102078,68,138,33212091003
630,瀬戸内市,長船町長船長船団地,34.719548,134.105059,187,503,33212091004
631,瀬戸内市,長船町長船,34.720375,134.108779,36,98,33212091005
632,瀬戸内市,長船町長船,34.716708,134.106845,146,308,33212091006
633,瀬戸内市,長船町長船,34.716177,134.102219,117,271,33212091008
634,瀬戸内市,長船町長船,34.717425,134.101557,0,0,33212091009
635,瀬戸内市,長船町西須恵,34.673616,134.125914,58,142,33212101005
636,瀬戸内市,長船町西須恵,34.672372,134.134985,0,0,33212101006
637,瀬戸内市,長船町西須恵,34.679911,134.126199,1,4,33212101007
638,瀬戸内市,長船町土師,34.700092,134.101472,76,185,33212095002
639,瀬戸内市,長船町土師門前,34.694834,134.101225,62,123,33212095003
640,瀬戸内市,長船町土師中生路,34.697537,134.102501,95,253,33212095004
641,瀬戸内市,長船町土師盛崎,34.699872,134.108737,44,114,33212095005
642,瀬戸内市,長船町土師,34.694673,134.109427,159,452,33212095006
643,瀬戸内市,長船町土師雇用促進住宅,34.696926,134.114449,72,102,33212095007
644,瀬戸内市,長船町土師,34.694465,134.117919,66,168,33212095008
645,瀬戸内市,長船町土師,34.687298,134.118567,0,0,33212095009
646,瀬戸内市,長船町服部,34.710706,134.108391,30,74,33212093001
647,瀬戸内市,長船町服部,34.708159,134.107646,48,152,33212093002
648,瀬戸内市,長船町服部,34.710723,134.105718,62,153,33212093003
649,瀬戸内市,長船町服部,34.712321,134.104087,46,302,33212093004
650,瀬戸内市,長船町服部,34.708653,134.102096,93,204,33212093006
651,瀬戸内市,長船町服部,34.705612,134.105384,63,184,33212093008
652,瀬戸内市,長船町服部富岡東の北部,34.704834,134.112845,173,470,33212093009
653,瀬戸内市,長船町服部,34.709482,134.110520,1,80,33212093010
654,瀬戸内市,長船町東須恵,34.686281,134.148884,30,65,33212100001
655,瀬戸内市,長船町東須恵,34.686520,134.141603,45,106,33212100003
656,瀬戸内市,長船町東須恵,34.681202,134.153341,0,0,33212100004
657,瀬戸内市,長船町東須恵,34.685393,134.137183,0,0,33212100005
658,瀬戸内市,長船町福岡福岡上,34.704771,134.093228,60,156,33212094001
659,瀬戸内市,長船町福岡福岡上,34.705054,134.089436,59,141,33212094002
660,瀬戸内市,長船町福岡福岡上,34.707113,134.093591,56,153,33212094003
661,瀬戸内市,長船町福岡,34.700424,134.095618,24,50,33212094005
662,瀬戸内市,長船町福岡,34.700052,134.096505,34,94,33212094006
663,瀬戸内市,長船町福岡,34.698048,134.095840,96,231,33212094008
664,瀬戸内市,長船町福岡,34.703159,134.094835,66,200,33212094009
665,瀬戸内市,長船町福岡市場,34.701569,134.091924,65,183,33212094011
666,瀬戸内市,長船町福岡,34.700375,134.088377,34,93,33212094012
667,瀬戸内市,長船町福岡,34.701252,134.087961,114,349,33212094013
668,瀬戸内市,長船町福里,34.697846,134.117735,45,137,33212096001
669,瀬戸内市,長船町福里福里東,34.700962,134.124059,117,369,33212096002
670,瀬戸内市,長船町福里福里団地,34.701577,134.117494,72,211,33212096005
671,瀬戸内市,長船町八日市芦田橋筋,34.714965,134.098637,48,155,33212092001
672,瀬戸内市,長船町八日市八日市上,34.712911,134.096093,19,41,33212092002
673,瀬戸内市,邑久町虫明間口,34.674921,134.207322,0,0,33212086085
674,瀬戸内市,邑久町虫明黒井白谷,34.697820,134.220257,8,15,33212086086
675,瀬戸内市,邑久町虫明布浜,34.711778,134.233439,14,34,33212086087
676,瀬戸内市,邑久町虫明新町,34.682629,134.203325,48,119,33212086088
677,瀬戸内市,邑久町虫明上町,34.686874,134.205444,74,152,33212086089
678,瀬戸内市,邑久町虫明瀬戸西,34.687494,134.210955,35,75,33212086090
679,瀬戸内市,邑久町虫明瀬戸東,34.687843,134.219206,88,170,33212086091
680,瀬戸内市,邑久町虫明浜西,34.683372,134.210712,34,82,33212086092
681,瀬戸内市,邑久町虫明浜東,34.681927,134.214944,34,85,33212086093
682,瀬戸内市,邑久町虫明瀬溝,34.678941,134.217270,74,151,33212086094
683,瀬戸内市,邑久町虫明田辺里,34.677949,134.210122,37,86,33212086095
684,瀬戸内市,邑久町虫明,34.674806,134.232367,27,39,33212086096
685,瀬戸内市,邑久町虫明,34.670452,134.224697,63,121,33212086097
686,瀬戸内市,邑久町虫明,34.680220,134.259795,52,71,33212086098
